,0_0,0_1,0_2,1_1,1_2,2_2,1_0,2_0,2_1
S|1x1|1x2|2x0|2x1|0o1|0o2|2o2,0.7,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|2x1|0o1|0o2|2o2,0,0,0,0,0.7,0,0.0,0,0
S|1x0|1x1|2x0|0o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|2o1,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2o1,-1,-1,-1,0,0,-0.1899999999999999,3.3483539794836145e-121,-1,0
S|1x1|2x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x2|0o0|1o0,0,0,-1,0,0.0,0,0,0.7,0.0
S|0x1|1x1|2x2|0o0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1x2|2x2|0o0|0o2|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2o2,0,0.0,0.0006978992511456,0,4.907380474141446e-15,0,0.0,4.9074203296989505e-15,1.7070365647028387e-15
S|0x0|1x1|2x1|0o2|2o2,0,1.4963919018196068e-05,0,0,0.7,0,-1,0,0
S|0x0|1x1|2x1|0o2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|2x1|0o2|1o0|2o2,0,0.0,0,0,0.7,0,0,0,0
S|1x0|1x1|2x0|2x1|0o1|0o2|2o2,0,0,0,0,0.7,0,0,0,0
S|1x0|1x1|2x0|2x1|0o1|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o1|2o2,-1,0,0,0.07253232367546947,0.0,0,-1,0,0
S|0x2|2x0|2x1|0o0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|2x1|0o1|1o1|2o2,0.7,0,0,0,0,0,0.0,0,0
S|0x2|1x2|2x0|2x1|0o0|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|2x1|0o1|1o1|2o2,0,0,0,0,-1,0,0.0,0,0
S|0x0|0x2|2x0|2x1|0o1|1o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2o0,0,6.783299585165727e-80,0,-1,0.0,-1,-1,0,-1
S|0x0|0x2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|2o0|2o1,0,-1,0,0,0.30000000000000004,0.7,-1,0,0
S|0x0|0x2|1x1|1o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|2x1|0o1|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|1x1|2x0|0o2|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o2|2o2,-1,-1,0,0,0,0,0.0,0,-1
S|1x1|1x2|2x0|0o1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|0o2|2o2,0,-1,0,0,0.7,0,0,0,0
S|0x0|1x1|2x0|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o2|2o2,-0.1899999999999999,0,0,0,0.7,0,0,0,0
S|0x1|1x1|1x2|2x0|0o0|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|2x2|0o1,2.4448265604881896e-05,0,-1,0,0.0,0,-1,-0.7,-1
S|1x1|2x2|0o1|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x2|0o1|1o0,-1,0,-1,0,0,0,0,-1,-1
S|0x1|1x1|2x0|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|2x0|0o1|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1o1,0,0,0,0,0,0,0,0,0
S|0x1|2x0|1o1,2.1807819876246166e-10,0,9.040800590966376e-13,0,0.44734610680909104,1.3884927788846031e-16,3.2333833150926e-06,0,2.2322404886942954e-23
S|0x1|2x0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|1o1|1o2,-1,0,-1,0,0,0.588235294117647,0.7,0,0
S|0x1|2x0|2x1|0o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|2x1|0o0|1o1|1o2,0,0,-1,0,0,0.7,0,0,0
S|0x1|1x0|2x0|2x1|0o0|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x1|0o1|2o0|2o1,0,0,0,0,-1,0.7,0,0,0
S|0x0|0x2|1x0|1x1|0o1|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1o1,5.85409002843904e-05,0,8.363952391191638e-13,0,0.0,4.183564397435702e-08,0,2.2471469533420905e-08,4.034070801306909e-21
S|0x1|1x0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|1o1|2o1,0.260421,0,0.0,0,0,0.5190300000000001,0,0.588235294117647,0
S|0x1|1x0|1x2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x2|1o1|2o0|2o1,0,0,0,0,0,0.7,0,0,0
S|0x1|0x2|1x0|1x2|1o1|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2o0|2o2,0,1.987951370136642e-05,0,-1,0,0,0,0,0.7
S|0x0|0x2|1x0|0o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x1|0o1|2o0|2o2,0,0,0,0.0,0.0,0,0,0,0
S|0x0|0x2|1x0|2x1|0o1|1o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|2x2,6.197996052192777e-22,2.0108355041009036e-16,3.3531359938406097e-16,1.682031457607534e-10,1.786391123977635e-35,0,6.346678438189576e-16,1.1749641529387547e-18,9.291235293333628e-35
S|2x2|0o1,0,0,0,0,0,0,0,0,0
S|0x2|2x2|0o1,-1,0,0,-1,1.3867519370595775e-19,0,-1,-1,-1
S|0x2|2x2|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|0o1|2o1,0,0,0,0.7,-1,0,0,-1,0
S|0x0|0x2|2x2|0o1|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|1o2|2o0,0,0.0,0,0,0,-1,0,0,0.0
S|0x0|0x2|1x1|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|2x1|0o1|1o2|2o0,0,0,0,0,0,0.0,-1,0,0
S|0x0|0x2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|1o1|2o0,0,0.0,0,0,-1,-1,-1,0,0
S|0x0|0x2|2x1|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|2x1|0o1|1o1|2o0,0,0,0,0,0,0.0,-1,0,0
S|0x0|0x2|1x2|2x1|0o1|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x2|1o1|2o0,0,0.30000000000000004,0.7,0,0.0,0,0,0,0.5190300000000001
S|0x0|1x0|2x2|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|2o0|2o2,0,0,0,0,-1,0,-1,0,0.7
S|0x0|0x2|1x1|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x2|1o1|2o0,-1,-1,0,0,0.0,0,0,0,-1
S|0x2|1x0|2x2|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x2|1o1|1o2|2o0,0,0.0,0,0,0,0,0,0,-1
S|0x0|0x2|1x0|2x2|0o1|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|0o0|2o1,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x2|0o0|2o1,0,-1,0.0,0,0,0,-1,-1,0
S|0x1|1x1|1x2|2x2|0o0|0o2|2o1,0,0,0,0,0,0,0.0,-1,0
S|0x2|0o0,0,0,0,0,0,0,0,0,0
S|0x2|1x1|0o0,0,-1,0,0,-1,0.0,-1,2.74099350583536e-18,-1
S|0x2|1x1|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|0o0|1o2,0,0,0,0,0,-1,-1,-1,-1
S|0x1|0x2|1x1|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x1|0o0|1o2|2o0,0,0,0,0,0,-1,0,0,0.0
S|0x1|0x2|1x0|1x1|0o0|1o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|0o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|0o1|2o0,0,0,0,-1,0,0.018038062328999988,0.0,0,-1
S|0x0|0x2|1x2|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x2|0o1|2o0|2o1,0,0,0,0,0,0.7,0,0,0
S|0x0|0x2|1x0|1x2|0o1|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|0o1|2o0,0,0,0,0.0,0.0,0.30000000000000004,0,0,0.5882350487203787
S|0x1|0x2|2o0,0.34602229934771256,0,0,-1,0.0,-1,0,0,0.0
S|0x1|0x2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|0o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|0o0|2o0,0,0,0,0.0,0.0,0.588235287376212,0,0,0.0015990374538545587
S|0x1|0x2|1x0|0o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x2|0o0|2o0|2o1,0,0,0,-1,0,0.7,0,0,0
S|0x1|0x2|1x0|1x2|0o0|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x1|0o0|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x2|0o0|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|0o1|2o0,0,0,0,-1,-1,0,-1,0,-1
S|0x0|0x2|2x2|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x2|0o1|1o1|2o0,0,0,0,0,0.0,0,0,0,0.7
S|0x2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2o2,5.065395282391658e-13,0,0,-1,-1,0,-1,-1,-1
S|0x1|0x2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|1o0|2o2,-1,0,0,0,-1,0,0,-1,-1
S|0x1|0x2|1x1|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x2|0o1|1o2|2o0,0,0,0,0.0,0,0,0,0,-1
S|0x0|0x2|1x0|2x2|0o1|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x1|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|0o0|2o1,0,-1,0,0,0,-1,-1,-1,0
S|0x2|1x1|1x2|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x1|0o1,1.087311460525075e-05,0,2.6278412485160654e-14,7.706859085362026e-06,0,1.0740002097591803e-05,1.3377767829256447e-10,0.012290277943356267,0
S|1x2|2x1|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x1|0o1|1o1,0.5882350554616618,0,0.30000000000000004,0,0,0,0,0.30000000000000004,0
S|1x0|1x2|2x1|0o0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x2|2x1|0o0|0o1|1o1,0,0,0,0,0,0.7,0,-1,0
S|0x2|1x0|1x2|2x1|0o0|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|0o1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|0o1|2o0,0,0,0,0.0,0.0,0.0,0.0,0,0
S|0x0|0x2|2x1|0o1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|2x2|0o1|1o0|2o0,0,0,0,-1,-1,0,0,0,0
S|0x0|0x2|2x1|2x2|0o1|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|0o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|0o1|2o0,0,0,0,0,0.0,0.0,-1,0,-1
S|0x0|0x2|1x1|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x1|1o2|2o0|2o1,0,-1,0,0,0,0.7,0,0,0
S|0x0|0x2|1x1|1x2|0o1|2o0|2o1,0,0,0,0,0,0.7,-1,0,0
S|0x0|0x2|1x1|1x2|0o1|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2o0,0,0.0,0,-1,0,0.0,0.008474289610157722,0,0
S|0x2|1x2|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|1o0|2o0,0.7,-1,0,0,0,0.0,0,0,0
S|0x2|1x2|2x1|0o1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|2x1|0o1|1o0|2o0,0.7,0,0,0,0,0.0,0,0,0
S|0x2|1x1|1x2|2x1|0o0|0o1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x2|0o1,0,0,0,0,0,0,0,0,0
S|0x2|2x0|0o1,-1,0,0,0.021234293662537502,0,-1,0,0,-1
S|0x2|2x0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|0o1|2o1,-1,0,0,0.7,0,0,0,0,0
S|0x2|1x0|2x0|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|2x2|0o0|0o1|2o1,0,0,0,0.7,-1,0,0,0,0
S|0x2|1x0|2x0|2x2|0o0|0o1|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1o0,0,0,0,0,0,0,0,0,0
S|0x2|2x0|1o0,-1,-1,0,0.014817308354440445,-1,0.0,0,0,0.0
S|0x2|2x0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|1o0|1o1,-1,-1,0,0,0,1.1523384985897309e-06,0,0,-1
S|0x2|1x2|2x0|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o1,0.07203084529431132,0,0,0,-1,-1,-1,-1,-1
S|0x1|0x2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2x2|0o1|2o1,-1,0,0,0,-1,0,-1,-1,0
S|0x2|1x1|2x2|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|0o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|0o0|1o1,0,0,0,0,0.0,0.7,0,0.004172099869009058,0.0009969879170880292
S|0x1|0x2|1x0|0o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x2|0o0|1o1|2o1,0,0,0,0,0,0.7,0,-1,0
S|0x1|0x2|1x0|1x2|0o0|1o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x2|0o0|1o1|2o0,0,0,0,0,0,0.7,0,0,-1
S|0x1|0x2|1x0|1x2|0o0|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x2|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x1|2x2|0o0|1o1|2o0,0,-1,0,0,0.0,0,0,0,0
S|0x2|1x0|2x1|2x2|0o0|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2x2|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|2x2|0o0|0o1|2o1,0,0,0,0,-1,0,0,-1,0
S|0x2|1x0|1x1|2x2|0o0|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|2x2|0o0|0o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x2|0o0|1o1|2o1,0,0,0,0,0.0,0,0,-1,0
S|0x1|0x2|1x0|2x2|0o0|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1o1,0,0,0,0,0,0,0,0,0
S|0x2|2x2|1o1,-1,-1,0,0,0.3022429125337799,0,-1,-1,-1
S|0x2|2x2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x2|1o0|1o1,-1,-1,0,0,0.7,0,0,0,0.30000000000000004
S|0x2|2x0|2x2|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|2x2|0o0|1o0|1o1,0,0,0,0,0.7,0,0,0,-1
S|0x1|0x2|2x0|2x2|0o0|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x2|0o0|1o1|2o0,0,0,0,0,0.0,0,0,0,-1
S|0x1|0x2|1x0|2x2|0o0|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x2|0o0|1o1,0,0,0,0,3.3132860374829915e-06,0,-1,-1,-1
S|0x1|0x2|2x2|0o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|2x2|0o0|1o1|1o2,0,0,0,0,0,0,0.7,0,0.0
S|0x1|0x2|1x2|0o0|1o1,0,0,0,0,0,0.7,-1,0,-0.1899999999999999
S|0x1|0x2|1x2|0o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|1o1,1.8463202699753084e-13,6.286423850459099e-07,0,0,0.00010259005674115133,1.6475590274788418e-19,6.016513052540676e-07,0,4.776716456230344e-10
S|0x2|2x0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|1o1|1o2,0,-1,0,0,0,-1,0.7,0,-1
S|0x0|0x2|2x0|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x2|0o0|1o1|1o2,0,0,0,0,0,0,0,0.0,0.0
S|1x0|2x1|0o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|0o1|2o0,0,0,6.347628414870137e-10,0.0,0.0,0.0,0,0,0
S|0x0|1x0|2x1|0o1|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x1|0o1|0o2|2o0,0,0,0,0.7,0,-1,0,0,0
S|0x0|1x0|1x2|2x1|0o1|0o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x2|1o1|2o0|2o1,0,0.7,0,0,-1,0,0,0,0
S|0x0|0x2|1x0|2x2|1o1|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x2|0o1|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x0|1o1,6.8274732275231435e-06,-1,-1,0,-1,-1,0,0,-1
S|1x0|2x0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|0o1|1o1,0.588235294117647,0,-1,0,0,-1,0,0,0.7
S|1x0|1x2|2x0|0o0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|2x2|0o0|0o1|1o1,0,0,0.7,0,0,0,0,0,0.7
S|1x0|1x2|2x0|2x2|0o0|0o1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x2|1o1|2o0|2o1,-1,0,0,0,-1,0,0,0,0
S|0x1|0x2|1x0|2x2|0o0|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x2|1o1|2o1,0.0,0,1.1365307631052495e-06,0,0.0,0,0,3.933403114141512e-29,0
S|0x1|1x0|2x2|0o2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|2x2|0o2|1o1|2o1,0,0,0,0,-1,0,0,0.7,0
S|0x0|0x1|1x0|2x2|0o2|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x2|1o1|1o2,-1,-1,-1,0,0,0,0,0,-1
S|1x0|2x0|2x2|0o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|2x2|0o0|1o1|1o2,0,-1,0,0,0,0,0,0,0.0
S|0x2|1x0|2x0|2x2|0o0|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x2|1o1|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x1|2x2|1o1|2o0,5.569747259558813e-07,0.05042099999999999,0.7,0,0.0,0,0,0,0
S|1x0|2x1|2x2|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x1|2x2|0o0|1o1|2o0,0,-1,0.7,0,0,0,0,0,0
S|1x0|1x2|2x1|2x2|0o0|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|1x0|2x2|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x2|0o2|1o1,0.14700231407507977,0,0,0,0.0,0,0,0.7,0
S|0x1|1x0|2x2|0o0|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|2x2|0o0|0o2|1o1,0,0,0,0,-1,0,0,0.7,0
S|0x1|1x0|2x1|2x2|0o0|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|0o2|1o1,0,0,0,0,-1,-1,0,0.7,-1
S|0x0|0x1|1x0|0o2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|1x2|0o2|1o1|2o1,0,0,0,0,0,-1,0,0.7,0
S|0x0|0x1|1x0|1x2|0o2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x2|0o2|1o1,0,-1,0,0,-1,0,0,0.7,-1
S|0x0|1x0|2x2|0o1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x2|0o1|0o2|1o1,0,0,0,0,0,0,0,0.7,0.7
S|0x0|1x0|1x2|2x2|0o1|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x2|0o2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|2x2|0o2|1o1|1o2,0,0,0,0,0,0,0,0.7,-1
S|0x0|0x1|1x0|2x2|0o2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|0o1,-1,0,-1,0.34603487682167533,0,0,0,0,-1
S|1x0|1x2|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|0o1|2o1,0,0,-1,0.7,0,0,0,-1,0
S|0x0|1x0|1x2|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|0o2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|0o1|1o1,0,0,0,0,0,-1,0,0.30000000000000004,0.7
S|0x0|1x0|1x2|0o1|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|0o1|1o1,0,0,0,0,-1,0.0,0,0.0,0.7
S|0x0|0x2|1x0|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x1|0o1|1o1|2o2,0,0,0,0,-1,0,0,0.0,0
S|0x0|0x2|1x0|2x1|0o1|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|0o1|1o1|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x1|2x2|0o2|1o1,-1,0,0,0,0,0,0,0.7,0
S|1x0|2x1|2x2|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x2|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|0o1|0o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|0o1|0o2,0,0,0,-1,0,-1,0,-1,-1
S|0x0|1x0|1x2|0o1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x1|0o1|0o2|2o2,0,0,0,-1,0,0,0,-1,0
S|0x0|1x0|1x2|2x1|0o1|0o2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|2x2|0o1|1o1|2o0,0,0,0.7,0,0.0,0,0,0,0
S|0x0|1x0|2x1|2x2|0o1|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0o2,0,0,0,0,0,0,0,0,0
S|0x0|2x1|0o2,0,0.0,0,0.0,0,0.017303264551772793,4.959268748783448e-06,0.0,0
S|0x0|2x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|0o2|1o0,0,0,0,0.40290000000000004,0,0,0,0,0
S|0x0|0x1|2x1|0o2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x0|2x1|0o2|1o0|1o1,0,0,0,0,0.7,0.0,0,0,0
S|0x0|0x1|2x0|2x1|0o2|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|1x0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1o2,0.0,0.0,0,4.470139872235649e-35,0,0.0,0,0.0,0.0
S|0x2|1x0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1o2|2o1,0.0,0,0,-1,0,-1,0,0,0
S|0x1|0x2|1x0|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|2x2|0o1|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0o2,0,0,0,0.0,0.34606893882217316,0.2993652429873525,0.12181960569870001,0.0,0.0
S|0x0|0x1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|0o2|2o2,0,0,0,0.5876460463655384,0.7,0,-1,-1,0
S|0x0|0x1|2x1|0o2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x0|2x1|0o2|1o1|2o2,0,0,0,0,0.7,0,0.0,0,0
S|0x0|0x1|2x0|2x1|0o2|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x2|0o1|1o1|2o0,0,0,0.7,0,0,0,0,0,0
S|2x0|1o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|1o0,0,0,0.0,0.0,0,2.666003933910551e-10,0,0,0.0
S|1x2|2x0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|1o0|2o2,0,0.0,0,0.00011729463145748948,0,0,0,0,0.0
