,0_0,0_1,0_2,1_1,1_2,2_2,1_0,2_0,2_1
S|0x1|2x2|1o1|1o2,-1,0,-1,0,0,0,0.06341878931351948,-1,-1
S|0x1|1x1|1x2|2x1|0o2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|2x2|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|0o0|1o2,0,0,0.07202999999999998,0,0,0.0,0.0,0,0.5881502226425142
S|0x1|0x2|2x0|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|0o2|1o2|2o1,0.7,0,0,0,0,0.0,0,0,0
S|0x1|1x0|1x1|0o0|0o2|1o2,0,0,0,0,0,0.147,0,-1,0.7
S|0x1|2x1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x2|0o2|1o0,0,0,0,0.0061232629549546926,0,0,0,0.2055019587082044,3.442401261786543e-07
S|0x2|1x2|2x1|2x2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|1o0|1o1|2o1,-1,0.0,0.7,0,0,0,0,0,0
S|0x1|0x2|2x0|1o1|1o2|2o1,0.7,0,0,0,0,-1,0.0,0,0
S|1x0|2x2|0o1|2o0,0.0,0,0.021609,0.5017647058577425,0.5882351771763168,0,0,0,0.0
S|1x0|2x2|0o1|1o2,0.5570859912352941,0,0,0,0,0,0,0.30000000000000004,0.0
S|0x2|1x0|2x1|2x2|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|0o1|0o2|2o0,0,0,0,0.7,0,0,0,0,-1
S|0x1|1x0|1x2|0o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o0|2o0|2o1,0,0,-1,0.7,0,0,0,0,0
S|0x0|1x0|1x1|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|0o0|0o2|2o2,0,0,0,0,0.7,0,0,-1,0.7
S|1x0|1x2|0o2,0,0,0,0,0,0,0,0,0
S|1x0|1x2|0o0|0o2,0,0.0,0,0.7,0,0,0,0.0,0
S|0x1|1x0|1x2|0o0|0o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o0|0o2|2o0,0,0,0,0.7,0,0,0,0,-1
S|0x1|1x0|0o2|2o1,0,0,0,0.0,0,0.0,0,0.30000000000000004,0
S|0x1|1x0|2x0|0o2|1o1|1o2,0.7,0,0,0,0,0.5882352941176463,0,0,-1
S|0x0|1x2|2x1|2x2|0o2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|1x2|0o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x2|0o1|1o0|1o1,0,0,0.7,0,0,0,0,-1,0.588235294117647
S|0x0|1x2|2x1|2x2|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2o0|2o1,0,0,0,0,0,0,0.147,0,0
S|0x1|0x2|1x0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|1o0|2o0|2o2,0,0,0,0.7,0,0,0,0,0
S|0x1|0x2|1x1|2x1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o2|2o0,0,0,0,0,0,0.0,0,0,0.5842457466302999
S|0x1|0x2|2x1|0o0|1o2|2o0,0,0,0,0.7,0,0,0,0,0
S|0x1|0x2|1x1|2x1|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|0o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|0o0|2o0,0,0.30000000000000004,0,-1,0,0.7,0.44700000000000006,0,0
S|0x2|1x1|1o2|2o1,0.30000000000000004,0,0,0,0,0.30000000000000004,0,0.7,0
S|0x2|1x1|2x0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|1o1|2o2,8.039223866686919e-09,-1,0,0,0,0,-1,-1,-1
S|0x1|0x2|1x2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|0o0|0o1,0,0,0,0.5882352941176383,0,0.7,0,0.5543247,0.32912575349311757
S|0x2|1x2|2x1|0o0|0o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|0o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|0o2|2o0|2o2,0,0.7,0,0,0,0,0,0,0
S|0x0|0x2|2x2|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|1o2|2o0|2o1,0,0.7,0,0,0,0,0,0,0
S|0x0|0x1|0x2|2x2|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x2|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|0o0|1o2|2o2,0,0,0.5882352941135108,0,0,0,0,-1,0.7
S|0x1|1x0|1x1|2x0|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|1o0|2o2,9.331022170930911e-11,2.136858261625762e-09,1.3913530661416572e-16,0,0,0,0,5.578708428061806e-10,0.028880155003636082
S|0x1|1x1|1x2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1x2|0o0|1o0|2o2,0,0,-1,0,0,0,0,0.588235283538441,0.7
S|1x1|1x2|0o0|1o0,0,-1,-1,0,0,-1,0,0.0074118873633209955,5.39539512794222e-09
S|1x1|1x2|2x0|0o0|0o2|1o0,0,9.263013146226762e-11,0,0,0,-1,0,0,-1
S|1x1|1x2|2x0|2x2|0o0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|2x1|2x2|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|1o0|1o1|2o0,0,0,0,0,0,0.7,0,0,0
S|1x2|2x2|1o0|1o1,0.04411255667018133,0.07512728999999999,0.7,0,0,0,0,0.30000000000000004,0.5882352941175899
S|0x1|1x1|2x1|0o0|2o2,0,0,0,0,0,0,0,0,0
S|1x1|2x1|1o0|2o2,5.8351226452852805e-05,0.7,0,0,0.0,0,0,0.30000000000000004,0
S|0x2|2x1|0o0|1o0,0,0,0,0,0.023481458378846992,0,0,0,0
S|0x2|1x2|2x1|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|0o1|0o2,0.5487918395093082,0,0,0.7,0,0,0,-1,0.147
S|1x0|1x2|2x1|0o1|0o2,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x1|0o1|0o2|1o1,-1,0,0,0,0,-1,0,0,0
S|0x0|1x2|0o2|1o0,0,0.21904885712358393,0,0.0,0,0.00022249625752050493,0,0.020911616984616042,0.0
S|0x0|0x1|1x2|2x0|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x0|0o2|1o0|2o1|2o2,0,0,0,0.0,0,0,0,0,0
S|1x0|1x2|2x0|0o1|0o2,0,0,0,0,0,0,0,0,0
S|1x1|2x1|1o0,0,0,0,0,0,0,0,0,0
S|1x1|2x1|0o1|1o0,8.684779539066965e-05,0,0.057883833240697055,0,0.0,0.49823529411733697,0,0.5882350554618709,0
S|0x2|1x1|2x1|0o1|1o0,0,0,0,0,0,0,0,0,0
S|1x0|1x2|0o2|2o1,0.0,0.0,0,0,0,0.0,0,0.5857651143654861,0
S|0x0|1x0|1x2|0o2|2o0|2o1,0,-1,0,0.7,0,-1,0,0,0
S|0x1|1x0|1x2|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o2|2o0|2o1,-1,0,0,0.7,0,-0.1899999999999999,0,0,0
S|0x1|0x2|2x0|1o0|1o1|2o1,0.7,0,0,0,0.30000000000000004,-1,0,0,0
S|0x2|1x0|2x1|2x2|0o0|0o1|1o2|2o0,0,0,0,0.0,0,0,0,0,0
S|0x2|1x0|1x2|2x0|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|0o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|0o0|1o0|1o1,0,0,0.7,0,0,0,0,0.30000000000000004,-1
S|0x1|1x2|1o1|2o2,0.2452963235086862,0,-1,0,0,0,0.0,-1,-1
S|0x0|1x1|2x0|0o2|1o0|2o2,0,-1,0,0,0.0,0,0,0,-1
S|0x1|0x2|1x1|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|0o0|0o1|2o2,0,0,0,0.588235294117647,0,0,-1,-1,0
S|0x2|1x2|2x0|2x1|0o0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|0o0|1o0|2o2,0,-0.1899999999999999,0,0,0,0,0,0.7,-1
S|0x2|1x1|1x2|2x1|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|0o0|1o0,0,0.44700000000000006,0,0.7,0.49823529411763506,0.5882352935077769,0,0,0.0
S|0x2|1x2|2x0|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|1o0|1o1,0,0,0,0,0,0.7,0,0,0
S|0x2|1x2|2x0|2x2|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o2|2o1,0.004330938765192896,0.0,0,0.0,0,0,0.0,0.0,0
S|0x2|1x2|0o0|1o0,0,0,0,-1,0,0.7,0,0,0.17646247082582572
S|0x2|1x2|2x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|0o0|2o2,0,-1,0,0.588235294117647,0,0,-1,-1,-1
S|0x1|0x2|1x2|0o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o1|1o2|2o1,0,0,0,0,0,0.5882321107672919,0,0,0
S|0x1|1x2|2x2|0o0|0o2|1o1,0,0,0,0,0,0,-1,0.0029066703122100097,-1
S|0x1|1x2|2x1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x1|0o2|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|1o2|2o1|2o2,-1,0,-1,0,0,0,0,-1,0
S|0x1|1x0|1x1|2x0|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x1|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|2x1|2x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|2x2|0o0|0o1|1o0,0,0,0,0,0,0,0,0,0
S|1x0|1x1|0o1|2o2,0,0,0.005966639556685991,0,0,0,0,0,0
S|0x2|1x0|1x1|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o1|2o1|2o2,0,0,0,0,0.7,0,0,0,0
S|0x2|1x0|1x1|1x2|0o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|0o0|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|0o0|0o1|1o0,0,0,-1,0,0,-1,0,-1,0
S|0x0|0x2|1x1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|2x2|0o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o0|1o1|2o0,0,0,-1,0,0,-1,0,0,-1
S|0x1|1x0|1x2|0o0|2o0|2o2,0,0,-1,0.7,0,0,0,0,-1
S|0x1|1x0|1x2|2x1|0o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|0o0|1o0|2o1,0,0,0,0,0,0,0,0.44700000000000006,0
S|0x1|0x2|1x2|2x0|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|2x1|0o0|1o2,0,0,0.0,0.7,0,0,0.03386225387096161,0,0
S|0x1|0x2|2x1|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|0o0|0o2|1o2,0,0,0,0.7,0,0,0,-1,0
S|0x1|1x0|2x1|0o0|1o2|2o2,0,0,-1,0.7,0,0,0,0,0
S|0x1|0x2|1x0|2x1|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|1o2|2o1,0,0,0,0,0,0,0.09680398132266302,0,0
S|0x1|1x0|2x0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|1o1|1o2|2o1,0,0,6.665279660023353e-10,0,0,0.0,0,0,0
S|0x1|0x2|1x0|2x0|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x0|1o1|1o2|2o1|2o2,0.7,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|1x0|2x0|1o1|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|2x1|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|2x1|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|0o0|1o1|1o2,0,0,-1,0,0,0.005210191856231954,0,-1,0
S|0x1|1x0|2x1|2x2|0o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o1|1o1,-1,0,0.7,0,0,0,-1,-1,0.5882352365908086
S|1x2|2x2|0o0|1o1,0,0.0,0.7,0,0,0,0.0,0.5736573366303,0.30000000000000004
S|1x0|1x2|2x2|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x2|0o2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|0o2|1o1,-1,-1,0,0,0,-1,0,2.2471449928955586e-08,-1
S|0x1|1x0|1x2|0o2|2o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|0o0|0o2,0,7.181323013275903e-05,0,-1,0,-1,7.518570518549827e-11,0,0.0
S|0x1|1x2|2x0|0o0|0o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|0o0|0o2|2o1,0,0,0,0.0,0,0.0,0.0,0,0
S|0x1|1x2|2x0|2x2|0o0|0o2|1o0|2o1,0,0,0,0.0,0,0,0,0,0
S|0x0|0x1|1x0|2x0|0o2|1o2|2o1,0,0,0,0,0,0,0,0,0
S|2x0|2x1|2x2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|0o0|1o2,0,0,0,0.5882350554618709,0,0.0,0.13370258999999998,0.0,3.4293495309217093e-06
S|0x1|0x2|2x1|0o0|1o0|1o2,0,0,0,0.7,0,0,0,0,0
S|0x1|0x2|1o1|2o0,0.7,0,0,0,0.44700000000000006,0.44700000000000006,0.0,0,0.0
S|0x0|1x2|1o1|2o2,0,1.8031378149797204e-10,0.0,0,0,0,0.00011729463145748948,9.179897435616062e-05,0.0
S|0x0|1x2|2x1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|1o1|2o0|2o2,0,-1,7.235595096771189e-13,0,0,0,-1,0,0
S|1x0|1x1|2x1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|2x1|0o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|0o2|1o1|2o2,5.62284487728709e-07,0,0,0,0,0,-1,0,-1
S|0x2|1x0|2x2|1o1|1o2|2o1,-1,1.8506919199227776e-11,0,0,0,0,0,-1,0
S|0x0|0x1|0o2|1o0,0,0,0,0,0.16035805427632663,0.017483709008560205,0,0.0,0
S|0x0|0x1|2x2|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x2|0o2|1o0|2o1,0,0,0,0,0.147,0,0,0,0
S|0x0|0x1|1x2|2x2|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x1|1x2|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|0o2|1o0|1o1,0,-1,0,0,0,-1,0,0.013589448431078203,0
S|0x0|1x2|2x1|2x2|0o1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|1o0|1o1|2o1,0,0.7,0,0,0,0,0,0,0
S|1x2|2x2|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|2o0|2o1,0.357,0.15570900000000004,0.7,0.30000000000000004,0,0,0.44700000000000006,0,0
S|0x1|2x1|2x2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|2x1|2x2|1o0|1o1|2o0,-1,0,-1,0,-1,0,0,0,0
S|0x1|0x2|1x2|2x2|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2o0|2o1,-1,0,-1,-1,0,0.3460278040677394,0.147,0,0
S|1x2|2x0|0o0|2o1,0,0.13410000000000005,0.30000000000000004,0.5882352940841722,0,0.008474257469999996,0.0,0,0
S|1x2|2x0|2x2|0o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|1o0|2o1,0,0,0.7,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|2o1|2o2,0,-1,0,0.7,0,0,0,0,0
S|1x2|2x0|2x2|0o0|0o2|2o1,0,0.0,0,-1,0,0,-1,0,0
S|0x2|1x1|1x2|2x0|0o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x1|0o0|1o2|2o2,0,0.7,0,0,0,0,0,-1,0
S|0x2|1x2|1o0|2o1,0,0,0,0.5190300000000001,0,0,0,0,0
S|0x2|1x1|1x2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|1o0|2o0|2o2,0,0.5882352928730141,0.0,0.0,0,0,0,0,0
S|0x2|1x2|2x2|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|0o1|2o1,-1,0,0,0.4811686521194582,0,0,0,0,0
S|0x2|1x1|1x2|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|0o1|2o1|2o2,0,0,0,0,0,0,0,0.7,0
S|0x2|1x1|1x2|0o1|1o0|2o1,0.5882352935077769,0,0,0,0,0,0,0.7,0
S|0x2|1x2|2o1|2o2,3.313283022731755e-06,0.0,0,-1,0,0,0.0,1.6693687830343883e-06,0
S|0x2|1x0|1x2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|1o0|2o1|2o2,-1,-1,0,0,0,0,0,0.7,0
S|0x2|1x1|1x2|2x0|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o1|2o1,0.5363244030000001,0,0.7,0,0,0,-1,0,0
S|1x0|1x2|2x2|0o1|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o0|2o1,0,0,0.7,0,0,0,0,0.02623053393366369,0
S|1x2|2x0|2x2|0o0|1o1|2o1,0,0.055605298320488175,0.7,0,0,0,-1,0,0
S|0x2|2x2|1o2,0,0,0,0,0,0,0,0,0
S|0x2|2x2|1o0|1o2,-1,5.958823692780193e-14,0,0.5882352941176427,0,0,0,-0.1899999999999999,-1
S|1x2|2x2|0o2|1o1,-1,-1,0,0,0,0,-1,4.496730363879845e-10,-1
S|0x2|1x0|1x1|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o0|1o2|2o1,0,0.0,0,0,0,0.0,0,0.7,0
S|0x2|1x0|1x1|2x2|0o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|1x1|2x2|1o2,0,0,0,0,0,0,0,0,0
S|1x1|2x2|1o2|2o0,0,0.5882352941175142,0.0,0,0,0,0.0,0,0.4046414513323879
S|1x1|2x0|0o1|2o1,0.30000000000000004,0,0.7,0,0.30000000000000004,0.5862804158488469,0,0,0
S|0x2|1x0|1x1|0o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o1|2o0|2o1,-1,0,0,0,0,0.5882352941092057,0,0,0
S|0x2|1x0|1x1|2x2|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x0|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x0|0o1|1o1|2o2,0,0,-1,0,0,0,0.7,0,0.0
S|0x1|2x0|2x2|1o1|1o2|2o1,-1,0,-1,0,0,0,1.4083470210846322e-05,0,0
S|0x1|0x2|2x0|2x2|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|1o2|2o1|2o2,-1,0,0.7,0,0,0,-1,0,0
S|1x1|2x2|0o2|1o2,0.7,0,0,0,0,0,0,0,0.30000000000000004
S|0x1|2x2|1o0|2o1,0.0,0,0,0.20613,0,0,0,0,0
S|0x1|1x1|2x2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1o1|1o2,0,0.7,0,0,0,-1,0.44700000000000006,-1,-1
S|0x0|0x2|2x1|1o1|1o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o0|0o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o0|0o2|2o1,0,0,0,0,0,0,0.7,0,0
S|0x1|1x1|0o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|0o2|2o2,-1,0,0,0,0.5882352803596165,0,-0.1899999999999999,0,0.7
S|1x1|1x2|0o2|1o0,3.6653286606734176e-11,8.80024193724125e-12,0,0,0,2.5700096293106645e-11,0,4.561843397797943e-11,1.2643668930049925e-11
S|1x1|1x2|2x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|0o0|0o2|1o0,0,0.7,0,0,0,-1,0,0,0
S|1x1|1x2|2x0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|0o2|1o0|2o2,0.012106082099999995,0.7,0,0,0,0,0,0.012803867106792417,0
S|1x1|1x2|2x1|2x2|0o1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|1x1|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|0o0|1o0,0,0,0,0,0,0.571619103,0,0,0
S|1x2|2x0|2x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|1o0|1o1,0,0.5190300000000001,0.7,0,0,0,0,0,0.7
S|1x0|1x2|2x0|2x2|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|0o0|0o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o2|1o2|2o1,-1,0,0,0,0,2.7962720627816582e-09,-1,0,0
S|0x0|0x1|1x1|2x0|0o2|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|0o2|2o1|2o2,-1,0,0,0,0.7,0,0,0,0
S|0x0|0x1|1x1|0o2|1o2|2o1,0,0,0,0,0,0.7,-1,-1,0
S|0x1|1x1|2x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o1|1o0|1o1,0,0,0,0,0,0.7,0,0,0.0
S|0x1|1x1|1x2|0o2|1o0|2o1,1.9802917405865747e-16,0,0,0,0,5.419852331315373e-20,0,0.0,0
S|0x1|1x1|1x2|2x2|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|2x1|2x2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|2x2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|2x1|2o0|2o2,0,0,0,0.7,0,0,0,0,0
S|0x1|2x1|1o0|2o0,0.5644226879178451,0,0,0,-1,0,0,0,0
S|0x0|0x1|2x1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|2x1|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x1|0o0|1o1|2o0,0,-1,0,0,-1,0.0006978915419616368,0,0,0
S|0x0|0x2|1o1|2o1,0,0.7,0,0,-1,-1,-1,-1,0
S|0x0|1x0|1x1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x2|0o1|0o2|1o2,0.7,0,0,0,0,0,0,-1,-1
S|0x0|1x0|1x1|2x2|0o1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o2|1o0|1o1,0.147,0.0,0,0,0,0,0,0,0.7
S|0x1|0x2|1x1|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o0|2o0|2o1,0,-1,0,0,0.7,0.0,0,0,0
S|1x1|2x1|2x2|0o0|1o0|1o2,0,0.7,0,0,0,0,0,0,0
S|0x1|1x1|2x1|2x2|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2x2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x2|0o2|1o2|2o0,0.7,0,0,0,0,0,0,0,0.30000000000000004
S|0x1|2x0|2x2|0o2|1o0|1o1,-1,0,0,0,0.03529590288306503,0,0,0,0.7
S|1x0|2x0|2x1|0o0|0o1|1o2,0,0,0.30000000000000004,-1,0,0.7,0,0,0
S|0x2|1x2|2x1|0o0|1o1|2o0,0,-1,0,0,0,0.7,-1,0,0
S|0x2|1x2|2x1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|1o1|2o0|2o2,9.06804342052326e-10,-1,0,0,0,0,-1,0,0
S|1x1|1x2|2x0|0o0|2o1,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o0|0o1|2o1,0,0,0.7,0,0,-1,0.7,0,0
S|0x2|1x2|2x0|0o1|1o0|2o1,-1,0,0,0.7,0,0,0,0,0
S|0x2|1x1|1x2|2x0|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|2x0|0o0|1o0|2o1|2o2,0,0,0,0.7,0,0,0,0,0
S|1x1|1x2|2x0|0o0|2o1|2o2,0,0.5877659278453081,0.7,0,0,0,0.7,0,0
